Soil_Moisture,Temperature,Humidity,Rain_Forecast_2H,Rain_Forecast_8H,Rain_Forecast_16H,Rain_Forecast_1D,Rain_Volume,Wind_Speed,Solar_Radiation,Soil_Type,Soil_Perm,Soil_Depth,Crop_Type,Growth_Stage,Previous_Watering,Time_Since_Irrigation,Irrigation_Efficiency,Water_Deficit,Evapotranspiration,Cumulative_Rain_Impact,Time_of_Day,Season,Watering_Duration
43.708610696262625,27.159876348507783,70.41875467631769,0.654306321534056,0.004401609003786278,0.7299983109899704,0.6855280150108364,1.4917590906415763,0.3998658739954114,924.9331288279559,2,0.6417916452410921,66.26450050904634,1,3,2.012514054416487,2.5430070757672585,0.6441082523823537,21.416904674833237,6.340180411146023,35.64316424462737,2,2,24.0
95.56428757689245,34.16296987899959,68.10981030891894,0.08003256976593665,0.00033015925947643687,0.18451199559871156,0.46757096225241745,0.5241418530042965,0.11940851948387121,955.1922466550741,2,0.6711190759693337,74.80301190175501,2,3,41.05376820635465,5.760881006514627,0.8871386456691233,29.50037463434982,2.003490329313591,3.8318624060298734,2,3,54.0
75.87945476302646,32.80482789370477,26.702793906435037,0.242329811453739,0.4722634607952153,0.3466396943698862,0.05570689569342413,1.3082911844825444,3.3656320392036267,103.96912058227929,1,0.6397840251233562,17.240593805689898,0,1,31.710821999596924,5.1469949856292985,0.6270905314156563,0.06317629407828207,2.0438036958359707,2.7912979282271655,1,2,54.0
63.8792635777333,14.616997140813211,84.580068343406,0.7736793464792507,0.02929370500537065,0.6632806368578182,0.9185101506885499,1.3983978055144661,11.989814220139944,385.36752823872075,2,0.7498168974353503,13.911893729631135,3,1,0.10861351876415015,6.278606249823836,0.8010028948030956,26.53077943551062,2.2489703711277746,16.267396575089972,1,1,26.0
24.041677639819287,14.477484092244218,59.79305415097737,0.5286858536788197,0.9745325536623746,0.48208934452447993,0.980329132876381,0.6902369288693697,13.571214872615807,853.6402265187041,1,0.22186847408850507,81.9090897966414,2,3,12.478597010130832,0.983622707130843,0.8107580963691569,18.403540687614683,5.97110476360012,1.1584817322255858,2,0,8.0
24.03950683025824,18.0452310323474,45.4607864794979,0.9279690617870447,0.22206517454139196,0.7385710386348938,0.431043415211835,0.9498379744222805,5.876525488478971,582.8006848163818,0,0.9048486911718763,74.09498805137137,2,3,15.449470249448838,3.7363504952359037,0.9113058822824289,0.07453591962382045,7.393727612877351,7.981261297176529,0,1,20.0
15.227525095137953,20.832241790231116,72.95770084467146,0.4287514083413543,0.4726647293648447,0.9612079012228597,0.6136608074093272,0.8075341809116212,8.447978949100179,826.7578601339375,1,0.13824309062714793,84.83953188291909,3,3,40.57657702655709,0.14133327371254678,0.6046234597620932,13.964814641205225,7.260080113283816,36.30633713163912,1,2,11.0
87.95585311974416,22.25366744225448,38.015582088114385,0.8698123658139231,0.06113763001222361,0.1165466877151975,0.4502986262437467,1.894697992709068,10.590789029330711,867.9909545541442,0,0.676669564048584,70.88844386651647,4,2,38.03566052033489,5.778654017360784,0.9499008268401076,23.023121314170208,0.8100337680858001,41.74627351215531,1,3,51.0
64.1003510568888,30.39091650500036,68.54568859324243,0.4489554374782375,0.5220484161712585,0.7095677163980609,0.3218796508861206,0.6398977247031747,14.294050488775898,498.3635979471905,0,0.6539328389827972,77.59110433209875,3,2,19.80719260677598,2.566062024921166,0.865553891883212,5.476400853323524,2.099495226469423,8.976071062175523,1,1,41.0
73.7265320016441,11.700412964975062,22.779784530057306,0.9792482787019853,0.3799561251474085,0.23034415563211452,0.07731879285780763,0.3666460844499215,13.693983559461476,423.08464422230696,0,0.2873090146839881,44.11345447424303,3,1,7.86711081393226,0.4851465260517285,0.6124763399928751,20.35431544537186,5.377455727386228,41.164877075191335,0,0,52.0
11.85260448662222,11.040181126781992,78.75856263264905,0.9598343813988768,0.044660028877223756,0.41447672740756925,0.45606773039729886,0.7311856857511565,0.8578845507206989,509.8899394454729,2,0.1366398763157229,63.11658883554728,3,0,19.30160762906872,2.2726006405638186,0.6640121103771118,4.190052609963501,4.948405126062262,24.026504781440934,0,3,10.0
97.29188669457949,21.75731688831727,51.371959291492296,0.3291367055560803,0.33512426669622475,0.032862725795139824,0.8183845563594515,1.3390314152040244,3.722487648139212,687.5156823618396,2,0.2249518573432982,82.48531085831283,1,1,40.50731611994751,2.008386890171733,0.615807011990741,24.10357316368937,2.800232519244532,47.894732281630915,2,3,48.0
84.91983767203796,30.914910764139414,64.56850400505593,0.8859236704168032,0.3914360202228556,0.13590738229269894,0.017031461088003574,1.3947253807229305,0.7371681593276563,430.4432375981365,1,0.34450484945609944,25.49057809658654,4,3,22.61956801583265,5.362008405066199,0.9063758401805624,17.05390104963713,6.902746587317215,6.965447692103649,1,1,59.0
29.110519961044854,15.803060288694477,35.48664738646786,0.8476113742156492,0.98992149127494,0.3197772890488997,0.5821076831802223,1.8481146307200138,9.24813631483577,797.4894598279775,0,0.8938951215031394,48.05406647435725,0,0,5.793509414292752,0.8862799532010281,0.6683620369634654,1.016599579964379,1.0437302009482874,2.6782391144476447,1,1,18.0
26.364247048639054,29.24513443768755,67.39515988609136,0.21068039732756283,0.20788587191937546,0.34198580528798495,0.8807721087266889,1.7635089697516184,10.657399747089585,913.5935143165201,1,0.8701609637619913,76.64407916318751,2,2,1.9273736200528635,3.890427253563351,0.6182399934666089,2.726271224758099,5.112255024681702,42.25399528848121,1,3,12.0
26.506405886809045,17.794844138208983,74.05681931252937,0.6242904007832697,0.5447796153700997,0.8995852164620958,0.217549430014358,0.576641040834551,4.624251185347672,354.0800819428539,0,0.15747001683944656,57.93729145886669,1,1,16.666763614504838,5.557434308283144,0.6551950927299841,25.9159514900713,2.1846758055309694,18.099277266948217,0,0,23.0
37.381801866358394,36.582583264405486,53.12492308190791,0.07268231558981486,0.9873155491986286,0.7418129092665151,0.1832558646890622,0.9103264979351928,12.807778621998217,968.4906797568156,0,0.3603412072276164,71.34917076335543,4,2,7.418140551042307,5.176766696796556,0.8238228015683786,0.9900425116735323,4.217396976413849,22.85850961021448,1,2,32.0
57.228078846901404,36.8706983279985,63.2408846843256,0.8367107205834616,0.7920192079401351,0.9721829681870411,0.7722766257019431,1.494537976366868,6.792191256172465,660.4527220527796,1,0.9003846189241484,36.35822762882326,3,0,37.252058923082615,6.551335832064815,0.7981946101063948,8.956277966827791,3.0998925635934755,25.589700290606583,1,2,30.0
48.87505167779042,18.918616128439794,51.9428146675679,0.17454588350349654,0.9933675008820889,0.5990715103352405,0.2550864311192933,1.8330745612040502,14.975722726455189,890.351894097767,1,0.31299312560015824,12.910820618591618,1,2,13.937840701004767,0.004408252739609653,0.6985029411963681,17.00735662725286,7.837880795421008,41.258336399304866,2,1,36.0
36.21062261782377,16.899812618897215,82.5863958480492,0.07081470138576451,0.9682983146601692,0.24171373209131797,0.19198426756064846,0.6743300257137836,0.0059953888398739386,193.5247917448949,1,0.996368773438798,12.623120177893854,1,3,43.872651547971465,2.4766107444735708,0.9771741122936517,6.403193411269164,3.893538190196777,3.800019037866803,0,1,28.0
65.06676052501416,22.339119161986936,54.85084263600234,0.4002190955388112,0.4895395420941543,0.32765502992164286,0.37798925056923505,0.8888828683539918,1.6423456262783498,326.3492233506148,1,0.3311561762085759,94.8503058877313,2,3,30.867464468804574,2.58708484400937,0.9419235462741249,6.726964972056693,7.808747142315171,27.55621335446037,2,1,42.0
22.554447458683764,17.215947555404462,78.92660963201732,0.5769221385996435,0.6963758498705658,0.3198359232919671,0.39250201227021797,1.7989565409072177,4.526898644030106,388.917171489333,2,0.7652019310038998,95.00860395955372,0,2,19.683187990717272,0.23315887615542663,0.725784375848759,23.281020349522773,2.0401673336829376,21.528411959231253,1,1,17.0
36.29301836816963,30.17151529875111,76.0946440789174,0.854916958559771,0.1104431269411511,0.3264943276632516,0.874101063016566,0.7169677463168453,0.38261396930569735,372.53993605706194,0,0.47535325621425417,29.01541059591575,4,1,30.50287771623119,5.720866243346302,0.7898287727886232,8.729837529361472,6.143527458252338,17.01401535487263,2,0,17.0
42.97256589643225,34.781940536448566,48.73533749438496,0.9742425255217365,0.44114882504680186,0.6729641731118157,0.6184434719336769,0.9610259723834715,11.73509186607376,254.67504093867868,0,0.2226200968400721,23.271909217384962,4,3,14.758698651621643,4.822234713709935,0.8067292769100788,1.1574884842897504,5.736465001538475,17.40656103213789,1,2,27.0
51.046298579533236,30.19276392733651,36.10591443002325,0.43949251256986366,0.8090185422666974,0.5308079280904162,0.40596145633958935,1.8090082824361577,0.7915768180693084,881.3808527723492,2,0.3296391519959235,11.632585050371878,4,0,7.066193951888927,3.6965767332534516,0.9024703099657724,21.633654000188212,6.781162299696809,46.51703772928942,1,3,36.0
80.66583652537122,34.73051341748048,48.42574927918397,0.06044692298527021,0.5053353209771434,0.3854241780866443,0.5343879642857668,1.6044864359796964,11.234694499407409,476.75092716059504,0,0.7076062680593063,30.813117068373266,3,1,48.20887974616998,2.8351325578252977,0.7711786219363177,28.630978751245554,5.548859710072519,13.405626115166335,2,2,47.0
27.970640394252378,21.909764866224222,77.8352163042654,0.7491155790258707,0.7026990328172319,0.1490897687287166,0.9539652333252742,0.4868618500196056,0.7885268818432412,966.8171912201093,2,0.40335076183280505,40.09162970391162,3,2,28.15807227748421,6.267909849153231,0.8185883061298593,24.95801929827588,5.458872784964339,22.73095825545923,2,1,10.0
56.28109945722505,14.689509121265825,35.934277507357464,0.5651732562239374,0.745751329984277,0.022139162942145907,0.11321467660989537,0.6495901308238667,3.7909089697956846,625.1251301111324,0,0.6437153985404305,31.711837027409302,1,0,0.36640606274023213,1.8512565575942281,0.7650262257116998,16.45686088425195,5.285662058228937,24.640117386948223,1,3,42.0
63.31731119758382,32.13852842192776,56.71054421004246,0.44789134484446314,0.2534691412428939,0.2188346775876926,0.20771552172469143,0.7059174549186782,12.619152234877944,224.5551720803768,2,0.28497793849206365,81.76457262755812,0,2,15.515710314778792,2.341790434066912,0.9051283244924441,12.746512591226274,7.880412576611375,35.99318907469616,0,0,45.0
14.180537144799796,20.814235154246617,76.42677235725233,0.30926887879218967,0.8756993729425655,0.10747140396868127,0.9625287065865553,1.8254769468621195,14.266429413565863,591.3142388505614,2,0.5037228749645207,77.44874493478919,2,1,7.976724706283061,6.668420163706528,0.8223735944352015,27.75495512663537,1.8247822086229162,25.9493279424586,0,0,5.0
64.67903667112945,30.138124756873975,44.74342325898651,0.5023985278435357,0.45982243090917896,0.7854450308522394,0.9573248485272041,1.9978674742090783,6.217895139907684,994.1906329518181,0,0.561021202255803,17.291273021728657,2,3,12.909165659476935,0.4523751639954119,0.9311122440575352,22.986763149546128,0.24090947887529524,31.061636951221754,2,1,29.0
25.347171131856236,18.11931825945297,64.95467459018882,0.33867960445703094,0.21018510362154375,0.11249795781388539,0.17716542126477264,1.5480086043108798,14.54908446468827,608.6545183893472,0,0.47150610698289197,72.75894472918833,0,3,2.7857759866767418,5.464286077381349,0.6214943154918873,17.119717237050097,5.42376691547134,19.941542782233228,0,1,24.0
15.854643368675156,12.43688904420018,37.19421018341701,0.7570118677473603,0.8654158817884438,0.7242282373068362,0.14510881712529822,0.9686526049870132,9.403213856378137,101.68241061660635,0,0.27812622821553445,56.85266078991249,4,3,12.254281398727423,5.026418167288311,0.9617225443032218,26.39466956740434,1.3787021598844769,35.93083183807182,0,2,20.0
95.39969835279999,39.7774538646329,27.649561175771193,0.5438936964926411,0.41781880610625366,0.38565868977608264,0.4210851343386198,0.020347636134957936,6.237526836493971,939.7719132313772,1,0.5153981721460639,21.89494957373737,0,3,34.15080502663916,6.313218997059172,0.9277561779908091,18.051370904333144,5.435071441287774,23.29259003626205,1,1,59.0
96.90688297671034,14.686045237917979,75.60689575649994,0.876847774154112,0.7503124383797197,0.07337838974377597,0.04971829248796911,1.3949761131959149,12.042020159518753,311.4049655153704,0,0.7236105044851273,76.55818874436842,2,0,41.030477369587686,0.6339432888818041,0.9274018784578408,29.205140028063195,2.557483286637604,11.135655702146757,2,1,60.0
